CNPJ_COMPLETO;valor_real;PORTE;cnpj_basico;CEP;situacao_cadastral_atual;data_situacao_cadastral_atual;DT_ABERTURA;DT_FECHAMENTO;data_reabertura;situacao_fechamento;numero_posts;tem_instagram;cnae_fiscal_principal;nome_municipio
87.096.616/0037-05;1;5.0;87096616.0;92704380.0;2.0;20250609.0;20250609.0;20220201.0;20220525.0;8.0;727;1;6550200.0;PORTO ALEGRE
87.096.616/0037-05;1;5.0;87096616.0;92704380.0;2.0;20250609.0;20250609.0;20220601.0;20220721.0;8.0;727;1;6550200.0;PORTO ALEGRE
87.096.616/0037-05;1;5.0;87096616.0;92704380.0;2.0;20250609.0;20250609.0;20221010.0;20241223.0;8.0;727;1;6550200.0;PORTO ALEGRE
87.096.616/0037-05;1;5.0;87096616.0;92704380.0;2.0;20250609.0;20250609.0;20250423.0;20250609.0;8.0;727;1;6550200.0;PORTO ALEGRE
87.104.410/0001-60;1;5.0;87104410.0;92310050.0;2.0;20250310.0;20250310.0;20201014.0;20210906.0;8.0;547;1;4110700.0;CANOAS
87.104.410/0005-94;0;5.0;87104410.0;92310050.0;2.0;20250310.0;20250310.0;20201014.0;20210906.0;8.0;547;1;4110700.0;CANOAS
87.124.582/0011-78;0;5.0;87124582.0;95020412.0;8.0;20220107.0;19800429.0;20001219.0;20051103.0;8.0;713;1;6311900.0;SAO LEOPOLDO
87.140.158/0001-45;1;3.0;87140158.0;91540000.0;2.0;20051103.0;19730702.0;;;;133;1;4744099.0;PORTO ALEGRE
87.252.938/0003-49;1;5.0;87252938.0;97010030.0;8.0;20240704.0;20201112.0;19950328.0;20051103.0;8.0;472;1;7820500.0;PORTO ALEGRE
87.274.817/0005-60;1;5.0;87274817.0;92130500.0;8.0;20221108.0;20011227.0;20120814.0;20220705.0;8.0;967;1;1062700.0;ANTONIO PRADO
87.277.968/0001-48;1;5.0;87277968.0;95020450.0;2.0;20041211.0;19710216.0;;;;481;1;4930202.0;CAXIAS DO SUL
87.283.164/0001-51;1;5.0;87283164.0;93230390.0;8.0;20171025.0;20120618.0;19981031.0;20040904.0;8.0;372;1;4930201.0;PORTO ALEGRE
87.283.164/0005-85;0;5.0;87283164.0;93230390.0;8.0;20171025.0;20120618.0;19981031.0;20040904.0;8.0;372;1;4930201.0;PORTO ALEGRE
87.286.266/0001-20;1;3.0;87286266.0;95190000.0;2.0;20220217.0;19801216.0;;;;520;1;4930202.0;SAO MARCOS
87.334.918/0002-36;0;5.0;87334918.0;95800000.0;2.0;20180425.0;20180425.0;20150805.0;20180425.0;8.0;0;0;8411600.0;VENANCIO AIRES
87.377.974/0003-39;1;5.0;87377974.0;90420041.0;2.0;20210824.0;20210824.0;;;;11;1;4110700.0;PORTO ALEGRE
87.380.820/0001-34;1;5.0;87380820.0;90020025.0;2.0;20051103.0;19810228.0;;;;877;1;9412001.0;PORTO ALEGRE
87.456.562/0054-34;0;5.0;87456562.0;96020480.0;8.0;20230524.0;19960307.0;20000215.0;20051103.0;8.0;318;1;1061901.0;URUGUAIANA
87.456.562/0054-34;0;5.0;87456562.0;96020480.0;8.0;20230524.0;19960307.0;20061010.0;20081009.0;8.0;318;1;1061901.0;URUGUAIANA
87.456.562/0054-34;0;5.0;87456562.0;96020480.0;8.0;20230524.0;19960307.0;20090903.0;20131203.0;8.0;318;1;1061901.0;URUGUAIANA
87.489.282/0001-10;1;5.0;87489282.0;97220000.0;2.0;20050611.0;19721002.0;;;;1;1;4511101.0;FAXINAL DO SOTURNO
87.530.044/0001-01;1;5.0;87530044.0;93510100.0;2.0;20041218.0;19810619.0;;;;3500;1;8230001.0;NOVO HAMBURGO
87.546.651/0001-60;1;5.0;87546651.0;95700364.0;2.0;20041030.0;19660809.0;19950630.0;20041030.0;8.0;240;1;4110700.0;BENTO GONCALVES
87.552.170/0001-67;1;5.0;87552170.0;95700010.0;2.0;20051103.0;19670119.0;;;;1;1;3101200.0;BENTO GONCALVES
87.582.169/0005-09;1;5.0;87582169.0;97547320.0;2.0;20130515.0;20130515.0;;;;1;1;1061901.0;SAO BORJA
87.583.761/0001-00;1;5.0;87583761.0;90230124.0;2.0;20231219.0;19810709.0;20090417.0;20231219.0;8.0;2;1;9319199.0;CANOAS
87.584.082/0001-47;1;5.0;87584082.0;91330000.0;2.0;20050924.0;19810628.0;19930104.0;20050924.0;8.0;1104;1;8593700.0;PORTO ALEGRE
87.598.397/0001-43;1;5.0;87598397.0;99150000.0;2.0;20041218.0;19730108.0;;;;1474;1;4511101.0;MARAU
87.613.014/0001-69;1;5.0;87613014.0;97850000.0;8.0;20111118.0;20091019.0;;;;2355;1;8411600.0;BOSSOROCA
87.647.756/0005-39;1;5.0;87647756.0;98700000.0;2.0;20221205.0;20221205.0;;;;1403;1;8610101.0;PALMEIRA DAS MISSOES
87.653.887/0002-86;1;3.0;87653887.0;99042000.0;2.0;20121226.0;20121226.0;;;;223;1;2330305.0;PASSO FUNDO
87.678.132/0016-31;1;5.0;87678132.0;96570000.0;2.0;20250709.0;20250709.0;19950331.0;20051103.0;8.0;560;1;4622200.0;SANTANA DA BOA VISTA
87.678.132/0016-31;1;5.0;87678132.0;96570000.0;2.0;20250709.0;20250709.0;20151208.0;20180118.0;8.0;560;1;4622200.0;SANTANA DA BOA VISTA
87.678.132/0017-12;0;5.0;87678132.0;96570000.0;2.0;20250709.0;20250709.0;19950331.0;20051103.0;8.0;560;1;4622200.0;SANTANA DA BOA VISTA
87.678.132/0017-12;0;5.0;87678132.0;96570000.0;2.0;20250709.0;20250709.0;20151208.0;20180118.0;8.0;560;1;4622200.0;SANTANA DA BOA VISTA
87.689.402/0067-50;0;5.0;87689402.0;96085470.0;8.0;20170904.0;20140425.0;19840710.0;20110803.0;8.0;2727;1;4930201.0;PORTO XAVIER
87.689.402/0067-50;0;5.0;87689402.0;96085470.0;8.0;20170904.0;20140425.0;20130717.0;20140425.0;8.0;2727;1;4930201.0;PORTO XAVIER
87.769.402/0001-33;1;5.0;87769402.0;96508314.0;2.0;20210709.0;19651231.0;;;;880;1;8230001.0;CACHOEIRA DO SUL
87.775.185/0001-94;1;5.0;87775185.0;96508000.0;2.0;20050924.0;19700206.0;;;;27;1;9420100.0;CACHOEIRA DO SUL
87.791.992/0004-43;1;5.0;87791992.0;97110800.0;2.0;20231019.0;20231019.0;;;;1611;1;4744099.0;SANTA MARIA
87.821.203/0001-27;1;3.0;87821203.0;93534115.0;8.0;20220914.0;20050909.0;19971111.0;20001223.0;8.0;0;0;1531902.0;NOVO HAMBURGO
87.821.385/0001-36;1;5.0;87821385.0;95098170.0;8.0;20120702.0;20070103.0;20040331.0;20050514.0;8.0;215;1;2821601.0;CAXIAS DO SUL
87.821.500/0022-05;0;5.0;87821500.0;95052160.0;8.0;20200930.0;20170913.0;;;;0;0;9491000.0;CAXIAS DO SUL
87.823.100/0001-04;1;3.0;87823100.0;95096000.0;2.0;20010701.0;19720531.0;;;;8;1;2532201.0;CAXIAS DO SUL
87.829.115/0001-71;1;1.0;87829115.0;95170010.0;8.0;20170220.0;20010827.0;;;;6;1;9601701.0;CAXIAS DO SUL
87.829.495/0001-44;1;5.0;87829495.0;95059520.0;8.0;20170524.0;20131128.0;;;;96;1;2543800.0;FELIZ
87.842.316/0001-09;1;3.0;87842316.0;95270000.0;2.0;20051103.0;19750128.0;;;;334;1;2512800.0;FLORES DA CUNHA
87.842.902/0001-53;1;5.0;87842902.0;95270000.0;2.0;20031004.0;19720802.0;;;;484;1;9312300.0;FLORES DA CUNHA
87.843.660/0001-12;1;5.0;87843660.0;95181899.0;2.0;20050624.0;19740409.0;19930701.0;20050624.0;8.0;149;1;1112700.0;FARROUPILHA
87.852.273/0002-23;0;5.0;87852273.0;90010210.0;8.0;20190412.0;20160301.0;19900711.0;20040612.0;8.0;51;1;8299702.0;CAXIAS DO SUL
87.852.273/0002-23;0;5.0;87852273.0;90010210.0;8.0;20190412.0;20160301.0;20070206.0;20080916.0;8.0;51;1;8299702.0;CAXIAS DO SUL
87.864.237/0005-22;0;5.0;87864237.0;99250000.0;4.0;20220106.0;19711111.0;;;;0;0;5829800.0;GUAPORE
87.871.851/0001-98;1;5.0;87871851.0;95320000.0;2.0;20050924.0;19731123.0;;;;1869;1;9430800.0;NOVA PRATA
87.958.682/0001-28;1;5.0;87958682.0;90119900.0;2.0;20201204.0;20201204.0;;;;817;1;8411600.0;PORTO ALEGRE
87.963.815/0005-88;0;5.0;87963815.0;93110150.0;3.0;20180518.0;20050719.0;19990923.0;20051103.0;8.0;0;0;4744005.0;PORTO ALEGRE
87.964.847/0001-74;1;5.0;87964847.0;90160090.0;2.0;20051103.0;19811229.0;;;;1;1;9430800.0;PORTO ALEGRE
88.059.118/0001-36;1;5.0;88059118.0;90220002.0;2.0;20170918.0;20170918.0;19810205.0;20041231.0;8.0;195;1;8888888.0;PORTO ALEGRE
88.063.680/0001-33;1;5.0;88063680.0;93700000.0;2.0;20020202.0;19700824.0;;;;1856;1;9430800.0;CAMPO BOM
88.078.209/0017-86;1;5.0;88078209.0;95057460.0;2.0;20201126.0;20201126.0;19951114.0;20050416.0;8.0;1085;1;4930202.0;CAXIAS DO SUL
88.078.209/0017-86;1;5.0;88078209.0;95057460.0;2.0;20201126.0;20201126.0;20150803.0;20190806.0;8.0;1085;1;4930202.0;CAXIAS DO SUL
88.078.209/0017-86;1;5.0;88078209.0;95057460.0;2.0;20201126.0;20201126.0;20190806.0;20201126.0;8.0;1085;1;4930202.0;CAXIAS DO SUL
88.094.701/0066-23;0;5.0;88094701.0;98640000.0;2.0;20250311.0;20250311.0;20000403.0;20041231.0;8.0;342;1;4623199.0;CORONEL BICACO
88.094.701/0066-23;0;5.0;88094701.0;98640000.0;2.0;20250311.0;20250311.0;20190705.0;20190719.0;8.0;342;1;4623199.0;CORONEL BICACO
88.158.696/0009-87;1;5.0;88158696.0;93020630.0;2.0;20250108.0;20250108.0;20150826.0;20151126.0;8.0;558;1;4110700.0;SAO LEOPOLDO
88.158.696/0009-87;1;5.0;88158696.0;93020630.0;2.0;20250108.0;20250108.0;20161028.0;20170612.0;8.0;558;1;4110700.0;SAO LEOPOLDO
88.175.997/0008-38;0;3.0;88175997.0;93010240.0;2.0;20250429.0;20250429.0;20200306.0;20200617.0;8.0;145;1;6810201.0;SAO LEOPOLDO
88.175.997/0008-38;0;3.0;88175997.0;93010240.0;2.0;20250429.0;20250429.0;20220331.0;20220506.0;8.0;145;1;6810201.0;SAO LEOPOLDO
88.227.319/0005-29;0;5.0;88227319.0;90040193.0;8.0;20071130.0;19900306.0;19990505.0;20031108.0;8.0;2047;1;9603304.0;URUGUAIANA
88.227.319/0005-29;0;5.0;88227319.0;90040193.0;8.0;20071130.0;19900306.0;20040324.0;20050924.0;8.0;2047;1;9603304.0;URUGUAIANA
88.242.862/0003-33;0;5.0;88242862.0;93700000.0;8.0;20230704.0;20100128.0;20140703.0;20180326.0;8.0;0;0;1540800.0;CAMPO BOM
88.251.798/0001-95;1;3.0;88251798.0;90450001.0;2.0;20030809.0;19820628.0;;;;305;1;4618499.0;PORTO ALEGRE
88.252.994/0001-84;0;5.0;88252994.0;93520575.0;4.0;20231120.0;19740917.0;;;;0;0;9430800.0;NOVO HAMBURGO
88.257.225/0004-11;0;5.0;88257225.0;91330080.0;8.0;20170525.0;20150626.0;19980714.0;20051103.0;8.0;0;0;4753900.0;PORTO ALEGRE
88.263.686/0001-54;1;5.0;88263686.0;93180000.0;2.0;20040924.0;19751103.0;;;;606;1;8610101.0;PORTAO
88.268.545/0001-24;1;5.0;88268545.0;95720000.0;8.0;20220823.0;20080703.0;20000817.0;20050924.0;8.0;1765;1;4754701.0;GARIBALDI
88.273.495/0001-73;1;1.0;88273495.0;91770210.0;2.0;20051103.0;19820713.0;;;;1;1;6622300.0;PORTO ALEGRE
88.282.306/0001-29;0;1.0;88282306.0;95560000.0;8.0;20080617.0;19760524.0;;;;0;0;4755501.0;TORRES
88.297.544/0004-50;0;5.0;88297544.0;91340001.0;8.0;20221026.0;20210630.0;;;;0;0;4744099.0;PORTO ALEGRE
88.304.548/0001-76;0;1.0;88304548.0;92025730.0;8.0;20250122.0;19820728.0;;;;0;0;7111100.0;CANOAS
88.316.567/0003-84;1;5.0;88316567.0;94820400.0;2.0;20010608.0;20010608.0;;;;1597;1;8531700.0;ALVORADA
88.319.587/0001-47;1;5.0;88319587.0;94380000.0;2.0;20051103.0;19670523.0;;;;13;1;2222600.0;GLORINHA
88.325.816/0001-36;1;5.0;88325816.0;92420030.0;2.0;20051103.0;19681018.0;;;;0;0;4930202.0;CANOAS
88.328.547/0003-23;1;5.0;88328547.0;91330001.0;2.0;20240318.0;20240318.0;;;;327;1;8630502.0;PORTO ALEGRE
88.363.775/0003-34;1;5.0;88363775.0;96750000.0;2.0;20041231.0;19821223.0;;;;1;1;2833000.0;BUTIA
88.460.787/0001-15;1;1.0;88460787.0;95110117.0;2.0;20051103.0;19821018.0;;;;226;1;5510803.0;CAXIAS DO SUL
88.461.868/0003-00;1;5.0;88461868.0;90230002.0;2.0;20110616.0;20110616.0;20000504.0;20050108.0;8.0;268;1;3102100.0;PORTO ALEGRE
88.501.093/0004-21;1;5.0;88501093.0;96050500.0;8.0;20231201.0;20201107.0;20060102.0;20151109.0;8.0;662;1;4930202.0;PELOTAS
88.501.093/0005-02;0;5.0;88501093.0;96050500.0;8.0;20231201.0;20201107.0;20060102.0;20151109.0;8.0;662;1;4930202.0;PELOTAS
88.519.822/0004-77;1;5.0;88519822.0;99150000.0;2.0;20230125.0;20230125.0;20131104.0;20150309.0;8.0;665;1;4110700.0;BENTO GONCALVES
88.519.822/0004-77;1;5.0;88519822.0;99150000.0;2.0;20230125.0;20230125.0;20191111.0;20191209.0;8.0;665;1;4110700.0;BENTO GONCALVES
88.568.902/0001-70;1;5.0;88568902.0;96225000.0;2.0;20050924.0;19750205.0;19980529.0;20050924.0;8.0;128;1;8888888.0;SAO JOSE DO NORTE
88.610.191/0003-16;1;5.0;88610191.0;95200000.0;8.0;20250124.0;19861106.0;20060919.0;20070904.0;8.0;498;1;2869100.0;CAXIAS DO SUL
88.614.276/0001-00;1;1.0;88614276.0;95097272.0;2.0;20041030.0;19660808.0;;;;2007;1;2670101.0;CAXIAS DO SUL
88.616.511/0004-26;1;5.0;88616511.0;97670000.0;2.0;20250312.0;20250312.0;20030515.0;20051103.0;8.0;1588;1;4511104.0;GARIBALDI
88.616.511/0004-26;1;5.0;88616511.0;97670000.0;2.0;20250312.0;20250312.0;20051220.0;20161227.0;8.0;1588;1;4511104.0;GARIBALDI
88.621.883/0006-02;1;5.0;88621883.0;95700170.0;2.0;20220309.0;20220309.0;19980324.0;20051103.0;8.0;1;1;4755502.0;CAXIAS DO SUL
88.625.686/0030-91;0;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;19910108.0;19980728.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0030-91;0;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20000912.0;20020720.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0030-91;0;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20080619.0;20090417.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0030-91;0;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20090417.0;20161227.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0030-91;0;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20161228.0;20170728.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0030-91;0;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20180731.0;20180910.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0030-91;0;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20181008.0;20181031.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0030-91;0;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20190213.0;20241107.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0045-78;1;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;19910108.0;19980728.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0045-78;1;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20000912.0;20020720.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0045-78;1;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20080619.0;20090417.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0045-78;1;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20090417.0;20161227.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0045-78;1;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20161228.0;20170728.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0045-78;1;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20180731.0;20180910.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0045-78;1;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20181008.0;20181031.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.625.686/0045-78;1;5.0;88625686.0;90850170.0;2.0;20241107.0;20241107.0;20190213.0;20241107.0;8.0;483;1;8720401.0;PORTO ALEGRE
88.632.773/0002-12;1;5.0;88632773.0;95082030.0;8.0;20230621.0;20180529.0;19880606.0;19991002.0;8.0;2858;1;8888888.0;GARIBALDI
88.632.773/0002-12;1;5.0;88632773.0;95082030.0;8.0;20230621.0;20180529.0;20031120.0;20051103.0;8.0;2858;1;8888888.0;GARIBALDI
88.632.773/0003-01;0;5.0;88632773.0;95082030.0;8.0;20230621.0;20180529.0;19880606.0;19991002.0;8.0;2858;1;8888888.0;GARIBALDI
88.632.773/0003-01;0;5.0;88632773.0;95082030.0;8.0;20230621.0;20180529.0;20031120.0;20051103.0;8.0;2858;1;8888888.0;GARIBALDI
88.641.055/0001-21;1;1.0;88641055.0;91360001.0;2.0;20051103.0;19821224.0;;;;121;1;4757100.0;PORTO ALEGRE
88.642.202/0001-88;1;5.0;88642202.0;90020023.0;2.0;20051103.0;19821213.0;;;;168;1;9430800.0;PORTO ALEGRE
88.647.896/0014-60;1;5.0;88647896.0;95400000.0;2.0;20250807.0;20250807.0;19991005.0;20051103.0;8.0;1;1;1610203.0;CAMBARA DO SUL
88.647.896/0014-60;1;5.0;88647896.0;95400000.0;2.0;20250807.0;20250807.0;20180809.0;20200818.0;8.0;1;1;1610203.0;CAMBARA DO SUL
88.649.355/0001-57;1;5.0;88649355.0;95041050.0;2.0;20001223.0;19680325.0;;;;780;1;2660400.0;CAXIAS DO SUL
88.649.660/0002-20;1;5.0;88649660.0;95098420.0;2.0;20240610.0;20240610.0;;;;1606;1;9312300.0;CAXIAS DO SUL
88.656.566/0008-93;1;5.0;88656566.0;95043670.0;2.0;20230119.0;20230119.0;20001205.0;20050924.0;8.0;697;1;3102100.0;CAXIAS DO SUL
88.659.974/0003-94;0;5.0;88659974.0;90420140.0;8.0;20201207.0;20170725.0;;;;0;0;6201501.0;PORTO ALEGRE
88.662.457/0001-02;1;5.0;88662457.0;95020310.0;2.0;20220222.0;19700410.0;;;;674;1;9420100.0;CAXIAS DO SUL
88.662.770/0001-40;1;5.0;88662770.0;95020002.0;2.0;20050305.0;19700923.0;;;;2102;1;9420100.0;CAXIAS DO SUL
88.663.687/0001-96;1;5.0;88663687.0;95043670.0;2.0;20031004.0;19700818.0;;;;605;1;6810202.0;CAXIAS DO SUL
88.665.914/0007-08;0;5.0;88665914.0;95034160.0;8.0;20201103.0;20030616.0;20030429.0;20040828.0;8.0;1041;1;8630503.0;FARROUPILHA
88.665.914/0007-08;0;5.0;88665914.0;95034160.0;8.0;20201103.0;20030616.0;20050301.0;20060516.0;8.0;1041;1;8630503.0;FARROUPILHA
88.665.914/0007-08;0;5.0;88665914.0;95034160.0;8.0;20201103.0;20030616.0;20100803.0;20110211.0;8.0;1041;1;8630503.0;FARROUPILHA
88.701.271/0001-15;1;5.0;88701271.0;98280000.0;2.0;19980728.0;19731127.0;;;;748;1;9430800.0;PANAMBI
88.729.058/0014-36;0;5.0;88729058.0;95290000.0;8.0;20060301.0;19911017.0;;;;0;0;4623109.0;BOM JESUS
88.732.318/0004-50;1;5.0;88732318.0;95216034.0;2.0;20230117.0;20230117.0;;;;1296;1;8630503.0;VACARIA
88.732.367/0001-40;1;3.0;88732367.0;95200000.0;8.0;20170717.0;20110901.0;;;;426;1;8640202.0;VACARIA
88.761.499/0002-81;1;5.0;88761499.0;95880000.0;2.0;20230721.0;20230721.0;;;;404;1;4530701.0;ESTRELA
88.766.530/0001-96;1;1.0;88766530.0;96785204.0;2.0;20051103.0;19830316.0;;;;348;1;4330402.0;CAMAQUA
88.766.779/0001-00;1;5.0;88766779.0;95702214.0;2.0;20051103.0;19830315.0;;;;428;1;3101200.0;BENTO GONCALVES
88.791.074/0001-34;1;5.0;88791074.0;99025360.0;2.0;20051103.0;19830407.0;;;;338;1;4530701.0;PASSO FUNDO
88.831.417/0001-47;1;5.0;88831417.0;95020360.0;2.0;20050604.0;19740128.0;;;;412;1;9420100.0;CAXIAS DO SUL
88.870.092/0003-73;1;5.0;88870092.0;95150000.0;8.0;20241216.0;20180326.0;;;;358;1;8630503.0;NOVO HAMBURGO
88.873.542/0006-24;1;5.0;88873542.0;93542000.0;8.0;20131216.0;20070913.0;19850530.0;20051103.0;8.0;2432;1;4541203.0;CAXIAS DO SUL
88.873.658/0001-59;1;5.0;88873658.0;93900000.0;8.0;20190515.0;19821203.0;19890718.0;20010726.0;8.0;628;1;7911200.0;NOVO HAMBURGO
88.873.716/0001-44;1;3.0;88873716.0;93700000.0;2.0;20020511.0;19761125.0;;;;618;1;6810201.0;CAMPO BOM
88.886.775/0003-19;0;1.0;88886775.0;93950000.0;8.0;20230926.0;20150603.0;;;;756;1;8640202.0;SAPIRANGA
88.893.490/0004-96;1;5.0;88893490.0;95076430.0;2.0;20210222.0;20210222.0;20040315.0;20140821.0;8.0;363;1;2229302.0;CAXIAS DO SUL
88.894.233/0003-98;1;5.0;88894233.0;95176032.0;2.0;20020720.0;19761008.0;19940121.0;20020427.0;8.0;1;1;2864000.0;OSORIO
88.908.900/0001-82;0;5.0;88908900.0;91910270.0;4.0;20181030.0;19830512.0;;;;0;0;2670102.0;PORTO ALEGRE
88.934.724/0003-15;1;5.0;88934724.0;94045340.0;8.0;20161227.0;19940722.0;;;;1;1;4663000.0;TRIUNFO
88.955.984/0001-05;1;5.0;88955984.0;92010300.0;2.0;19980728.0;19761111.0;;;;570;1;9420100.0;CANOAS
88.979.547/0009-89;1;5.0;88979547.0;93010074.0;8.0;20230313.0;20140613.0;20111109.0;20130930.0;8.0;1;1;4642701.0;ALVORADA
88.979.547/0009-89;1;5.0;88979547.0;93010074.0;8.0;20230313.0;20140613.0;20170526.0;20191213.0;8.0;1;1;4642701.0;ALVORADA
89.008.643/0001-95;1;5.0;89008643.0;91350280.0;2.0;20011215.0;19761022.0;;;;1277;1;9430800.0;PORTO ALEGRE
89.032.429/0019-01;0;5.0;89032429.0;92310200.0;8.0;20220103.0;19830623.0;;;;0;0;4771701.0;CANOAS
89.085.955/0001-00;1;3.0;89085955.0;95170010.0;8.0;20141203.0;20090908.0;20020814.0;20051103.0;8.0;34;1;4755501.0;CAXIAS DO SUL
89.125.538/0001-36;1;5.0;89125538.0;92020333.0;2.0;20010421.0;19830707.0;;;;680;1;6622300.0;CANOAS
89.135.180/0001-22;1;1.0;89135180.0;95555000.0;8.0;20190129.0;20160822.0;;;;440;1;6822600.0;CAPAO DA CANOA
89.217.202/0001-01;1;5.0;89217202.0;91060591.0;2.0;20240117.0;20240117.0;19991129.0;20051103.0;8.0;46;1;4511101.0;CACHOEIRINHA
89.217.202/0001-01;1;5.0;89217202.0;91060591.0;2.0;20240117.0;20240117.0;20210712.0;20240117.0;8.0;46;1;4511101.0;CACHOEIRINHA
89.218.333/0001-03;1;3.0;89218333.0;94380000.0;2.0;20170327.0;20170327.0;19990330.0;20051022.0;8.0;979;1;4930202.0;GLORINHA
89.231.708/0029-68;0;5.0;89231708.0;97542180.0;8.0;20201130.0;19900706.0;19910916.0;20051103.0;8.0;393;1;3511501.0;ALEGRETE
89.231.708/0029-68;0;5.0;89231708.0;97542180.0;8.0;20201130.0;19900706.0;20080609.0;20180223.0;8.0;393;1;3511501.0;ALEGRETE
89.231.708/0029-68;0;5.0;89231708.0;97542180.0;8.0;20201130.0;19900706.0;20190523.0;20190911.0;8.0;393;1;3511501.0;ALEGRETE
89.243.984/0004-98;0;5.0;89243984.0;93950000.0;2.0;20240906.0;20240906.0;19880526.0;20050924.0;8.0;709;1;1732000.0;DOIS IRMAOS
89.243.984/0004-98;0;5.0;89243984.0;93950000.0;2.0;20240906.0;20240906.0;20071123.0;20240906.0;8.0;709;1;1732000.0;DOIS IRMAOS
89.280.424/0001-60;1;3.0;89280424.0;95183000.0;2.0;20041106.0;19771021.0;;;;90;1;3102100.0;FARROUPILHA
89.286.116/0033-20;0;5.0;89286116.0;98200000.0;8.0;20250130.0;20110524.0;20000104.0;20051103.0;8.0;49;1;4789099.0;CASCA
89.286.116/0033-20;0;5.0;89286116.0;98200000.0;8.0;20250130.0;20110524.0;20111214.0;20130903.0;8.0;49;1;4789099.0;CASCA
89.286.116/0033-20;0;5.0;89286116.0;98200000.0;8.0;20250130.0;20110524.0;20141016.0;20190205.0;8.0;49;1;4789099.0;CASCA
89.286.116/0035-91;1;5.0;89286116.0;98200000.0;8.0;20250130.0;20110524.0;20000104.0;20051103.0;8.0;49;1;4789099.0;CASCA
89.286.116/0035-91;1;5.0;89286116.0;98200000.0;8.0;20250130.0;20110524.0;20111214.0;20130903.0;8.0;49;1;4789099.0;CASCA
89.286.116/0035-91;1;5.0;89286116.0;98200000.0;8.0;20250130.0;20110524.0;20141016.0;20190205.0;8.0;49;1;4789099.0;CASCA
89.293.146/0002-67;1;5.0;89293146.0;99010111.0;8.0;20240528.0;20171127.0;;;;1329;1;8640202.0;PASSO FUNDO
89.305.197/0002-61;0;5.0;89305197.0;95960000.0;8.0;20241014.0;19870310.0;;;;393;1;2061400.0;ENCANTADO
89.305.197/0016-67;1;5.0;89305197.0;95960000.0;8.0;20241014.0;19870310.0;;;;393;1;2061400.0;ENCANTADO
89.396.121/0006-12;0;5.0;89396121.0;92480970.0;8.0;20200204.0;20150929.0;20040108.0;20051103.0;8.0;0;0;4930201.0;CAMPO BOM
89.415.087/0001-71;1;3.0;89415087.0;90220160.0;2.0;20030913.0;19780209.0;;;;411;1;1091101.0;PORTO ALEGRE
89.423.529/0013-65;0;5.0;89423529.0;99025054.0;2.0;20051103.0;19660909.0;19930311.0;20051103.0;8.0;0;0;4511103.0;ERECHIM
89.425.185/0001-90;1;1.0;89425185.0;99700010.0;2.0;20041231.0;19660921.0;;;;1;1;2823200.0;ERECHIM
89.427.090/0001-05;1;1.0;89427090.0;99700014.0;2.0;20001223.0;19660929.0;;;;51;1;4782202.0;ERECHIM
89.441.083/0001-68;1;1.0;89441083.0;91770001.0;2.0;20210805.0;19840821.0;;;;13;1;4530705.0;PORTO ALEGRE
89.488.316/0012-30;0;5.0;89488316.0;93352000.0;8.0;20220207.0;20140213.0;19901203.0;20051103.0;8.0;0;0;4679601.0;PORTAO
89.520.241/0001-75;1;5.0;89520241.0;90010190.0;2.0;20051103.0;19780516.0;;;;339;1;9430800.0;PORTO ALEGRE
89.529.739/0001-07;1;5.0;89529739.0;90220231.0;2.0;20051103.0;19780905.0;;;;1382;1;9420100.0;PORTO ALEGRE
